month,date,source_file,IBOV,Communication Services,Consumer Discretionary,Consumer Staples,Energy,Financials,Health Care,Industrials,Information Technology,Materials,Real Estate,Utilities,Not Classified
2016-05,2016-05-31,grid_vtqvtw11.xlsx,4.613158976314848,7.5606698276251745,5.654900578853965,5.568689417970319,-15.242491795509036,-4.098286813802348,16.52521563410071,-9.863045611771689,,150.12333130362939,8.445605557924699,10.090335848816741,-22.75110209171772
2016-06,2016-06-30,grid_vtqvtw11.xlsx,5.253961211430693,6.22911431082905,4.43469024896806,4.920209524612079,39.29587303777428,-3.496377403398877,9.393255137846316,-3.0292271595527027,,85.08747084438575,5.525767335510192,8.933225535110118,-8.199927384018531
2016-07,2016-07-29,grid_vtqvtw11.xlsx,6.817325329411915,0.508618202902082,2.2598869223148537,-3.2868538691291223,51.67793889877132,-1.6925312459265194,4.979176874626571,-2.9572950450869415,,68.65966771756706,-2.9082685768536307,4.040353264856436,4.945710829295804
2016-08,2016-08-31,grid_vtqvtw11.xlsx,8.76618086211086,-2.811617743950248,1.0848726986746116,-9.392500596168968,52.261558515368236,3.9887598968215228,-0.5729359097909332,-7.83988978399683,,2.186475789333532,-3.4080782982776605,5.153198235045084,24.450087539638997
2016-09,2016-09-30,grid_vtqvtw11.xlsx,9.159860187500824,-4.866406961789908,2.9903867339821146,-3.187854821340462,33.60127322609827,4.790379362768066,7.100568254592458,-6.517937128365604,,13.99993324834675,-7.443357686395287,12.328087187020195,24.420564929023925
2016-10,2016-10-31,grid_vtqvtw11.xlsx,11.375770968290972,-3.319919207996594,4.3974712655048345,-3.8492649397086622,15.02627742340121,8.014173842805533,4.042671665732419,-2.2919685152762725,,28.821156058181778,-10.678254414512487,13.93532355550056,18.773672413058655
2016-11,2016-11-30,grid_vtqvtw11.xlsx,7.408414270922627,-0.8019013684937898,4.7745246449353,-5.599997458811357,-3.7641806266699143,9.333473174558948,6.766376086883345,-1.0331933794981838,,35.95478236516512,-9.09768209546656,11.047344355424405,4.825328332647255
2016-12,2016-12-30,grid_vtqvtw11.xlsx,9.522181446995209,4.072559232571567,0.45096427977401443,-10.920634418879343,6.748020477950691,9.208097443721586,3.520940063224124,-1.8395952144564656,,54.229428204489984,-5.363794305163873,-0.6091460481985062,2.6749357973040824
2017-01,2017-01-31,grid_ovzcidwu.xlsx,14.444666486676047,6.704366531562314,-1.5970450436851125,-1.3711246701003357,21.718930349379967,7.622121708526877,6.6554073113647165,1.0804387316942075,,82.71562621940016,4.554537266060925,0.34556463581981145,-4.063007088908431
2017-02,2017-02-28,grid_ovzcidwu.xlsx,16.27081053329744,2.6221809658077335,-3.723407226794383,6.3457729032568535,27.334756807722872,4.49870351809088,4.835011038313522,9.813606673114975,,79.65360951252731,9.276753425951856,8.555820522971626,1.051449678608124
2017-03,2017-03-31,grid_ovzcidwu.xlsx,14.039621340314321,-0.21543052283189648,-1.553521929901541,6.1770659963164025,20.32434108633202,6.159673337576598,3.4357648032366135,3.0188973025581136,,56.01850765804532,12.291914477056945,17.116561806108617,4.5394089153560016
2017-04,2017-04-28,grid_ovzcidwu.xlsx,3.06989988023638,-10.308416545651014,-2.3523724155518106,-1.5045329073295188,-6.490300989620941,4.167568989449638,0.9837992844899862,1.5507938976603919,,27.904790772812255,10.473975344301472,13.415909377769545,11.825112703220201
2017-05,2017-05-31,grid_ovzcidwu.xlsx,-2.0907198548530905,-5.782387931598945,2.530613890497914,-10.184714320735184,6.871230625324983,1.1570909801916016,-1.954956230579619,-4.168405917253355,,13.791374276929272,8.185868794582444,-3.338342044897609,14.418508650227043
2017-06,2017-06-30,grid_ovzcidwu.xlsx,-3.9139551421853587,-6.612844386477931,2.8127564822525977,-4.59600056608511,5.952771249855943,-0.22247562876535643,-2.5966598658721174,3.852153279731432,,-11.879502638914353,13.365733339891788,10.431760051796816,17.647193283447464
2017-07,2017-07-31,grid_ovzcidwu.xlsx,-1.5297433576813886,3.053108938452407,2.3418755114080216,-0.00359989820681877,20.380675186786178,0.07049244322628205,-2.979387932519724,3.6901979790106836,,-17.521685316335915,15.4448927159508,8.86478892856712,10.550895269098252
