data,in_position,cdi_return,overlay_excess_return,long_return,short_underlying_return,strategy_total_return,always_on_wealth,cdi_wealth,relative_wealth
2021-07-26,True,0.00016136999999987495,0.0032299035457345323,-0.009627147753146022,-0.016086954844615087,0.003391273545734407,168.09933087930554,178.57506064097805,94.1337106513805
2021-07-27,True,0.00016136999999987495,0.003809761810857863,0.006012834050374974,-0.001606689571340752,0.003971131810857738,168.76687547954424,178.60387729851365,94.49227980503015
2021-07-28,True,0.00016136999999987495,-0.0012968688346041602,0.004032085240495092,0.006625822909703412,-0.0011354988346042852,168.5752408891174,178.6326986061933,94.36975548398999
2021-07-29,True,0.00016136999999987495,0.0025805773104872042,-0.01817972990860972,-0.02334088452958413,0.002741947310487079,169.03746531748803,178.66152456476735,94.61324464194277
2021-07-30,False,0.00016136999999987495,0.0,0.0,0.0,0.00016136999999987495,169.06474289326627,178.69035517498634,94.61324464194277
2021-08-02,True,0.00016136999999987495,-0.0007193747536748212,-0.003567584375438221,-0.0021288348680885785,-0.0005580047536749462,168.970403963053,178.71919043760087,94.54519324383823
2021-08-03,True,0.00016136999999987495,0.005088111071087374,0.001518829156043779,-0.008657392986130968,0.005249481071087249,169.857410900231,178.74803035336174,95.02617207274669
2021-08-04,True,0.00019929999999997305,-0.006102379957568396,-0.019965799255706,-0.007761039340569209,-0.0059030799575684224,168.8547290223014,178.78365483581118,94.44640181305826
2021-08-05,True,0.00019929999999997305,0.005946517982234968,0.009913649983617925,-0.001979385980852011,0.006145817982234941,169.89247945231205,178.81928641821995,95.00791712979436
2021-08-06,True,0.00019929999999997305,0.0002614291891148146,0.005337706777865196,0.004814848399635567,0.00046072918911478763,169.9707538766068,178.8549251020031,95.0327500233334
2021-08-09,True,0.00019929999999997305,0.0030159484388349316,-0.0062418390179121335,-0.012273735895581997,0.0032152484388349046,170.51725207765614,178.89057088857595,95.31930678664152
2021-08-10,True,0.00019929999999997305,-0.004506098819834867,-0.007573295015738076,0.0014389026239316576,-0.004306798819834893,169.78286857764658,178.92622377935402,94.8898741567459
2021-08-11,True,0.00019929999999997305,-0.002993704169745315,-0.013679788333025411,-0.007692379993534781,-0.002794404169745342,169.30842662174192,178.96188377575325,94.60585854912686
