signal_index,signal_date,entry_date,exit_date,n_long,n_short,long_return,short_underlying_return,pure_spread_return,overlay_excess_return,long_quality_mean,short_quality_mean,raw_dispersion_z,sma21_z,sma21_high_cross,bucket
2414,2024-02-14,2024-02-15,2024-03-15,12,12,0.029227608092977128,0.026949832647269863,0.002497230634091355,0.0013971181979504632,63.38700337772878,54.00218731970606,0.4274588185843311,0.7669928076177432,False,+0.5 to +1.5
2415,2024-02-15,2024-02-16,2024-03-18,12,12,0.003676925338856701,0.004877351685909395,-0.0010769139692440996,-0.000316687066340284,63.63207465974178,52.9968351121382,0.4690350925016919,0.7712445054555944,False,+0.5 to +1.5
2416,2024-02-16,2024-02-19,2024-03-19,12,12,0.021269154956917974,0.013622359778381788,0.007668273121489395,0.004010360381921759,65.01052363709034,52.9968351121382,0.5138034304677339,0.7847520417798918,False,+0.5 to +1.5
2417,2024-02-19,2024-02-20,2024-03-20,12,12,0.04490459388294711,0.007544654188341158,0.036988838155434654,0.018641681878924045,64.69598585353782,54.58630226185668,0.6659725961837001,0.8030808786663268,False,+0.5 to +1.5
2418,2024-02-20,2024-02-21,2024-03-21,12,12,0.030319945016743288,-0.002602506263749342,0.0330450477888936,0.016689787906210698,64.69598585353782,56.958154697991745,0.2009410651065877,0.7684303876387211,False,+0.5 to +1.5
2419,2024-02-21,2024-02-22,2024-03-22,12,12,-0.007137826934558255,-0.01220127023025825,0.005479596883456961,0.00305138198371103,62.8577885863383,54.57066742916098,0.0256351560076498,0.725955954500659,False,+0.5 to +1.5
2420,2024-02-22,2024-02-23,2024-03-25,12,12,-0.006482099012536088,-0.013522576670849273,0.007182026890458537,0.003879986344767847,63.2206744511869,53.382230094727085,0.017618742370667,0.6879712188976407,False,+0.5 to +1.5
2421,2024-02-23,2024-02-26,2024-03-26,12,12,-0.012063641545128293,-0.015870258067611713,0.0037033243971545562,0.0020954892569235413,62.12434560403517,53.382230094727085,-0.1791013612841637,0.6440795932168948,False,+0.5 to +1.5
2422,2024-02-26,2024-02-27,2024-03-27,12,12,-0.01890593812538621,0.0030148792181740576,-0.022101345338434466,-0.010854087420553061,63.31753687618925,55.05523834637355,-0.0739953349591834,0.6056444541999862,False,+0.5 to +1.5
2423,2024-02-27,2024-02-28,2024-03-28,12,12,-0.011207935166699276,0.010230457737008185,-0.02172899269516469,-0.010708402261032202,62.12434560403517,55.05523834637355,0.1261840723456713,0.5777597433985976,False,+0.5 to +1.5
2424,2024-02-28,2024-02-29,2024-04-01,12,12,-0.01757155957759254,-0.022722772552861398,0.004826948600225205,0.00267504560542313,61.48039636709132,54.81386807125114,-0.1235900030132844,0.557023541602503,False,+0.5 to +1.5
2425,2024-02-29,2024-03-01,2024-04-02,12,12,-0.030518242264091985,0.011475557667355956,-0.04182511473636411,-0.020896022961826348,62.99915606562801,58.22711779150979,-0.2579537253843867,0.5143741123402186,False,+0.5 to +1.5
2426,2024-03-01,2024-03-04,2024-04-03,12,12,-0.011404493477944986,0.018115311207143797,-0.029386507450580027,-0.014585143905764509,62.8681863654057,58.227117791509805,-0.0481091716154519,0.4613359038345316,False,-0.5 to +0.5
2427,2024-03-04,2024-03-05,2024-04-04,12,12,-0.033555099840947844,-0.002589645750398424,-0.03105416244977256,-0.015375147936589043,64.60895475310708,55.86360389980293,-0.3020672923497442,0.4037505323321584,False,-0.5 to +0.5
2428,2024-03-05,2024-03-06,2024-04-05,12,12,-0.036862876519392206,0.004869290897976696,-0.041832932114042015,-0.020878307908102117,64.60895475310708,55.37695719705389,-0.2200823495854928,0.3360255792464118,False,-0.5 to +0.5
2429,2024-03-06,2024-03-07,2024-04-08,12,12,-0.020544893020620836,-0.0009379832275824954,-0.019614761629963888,-0.009587071519438346,64.6089547531071,58.023067087842584,0.2540665939240489,0.3011949870765559,False,-0.5 to +0.5
2430,2024-03-07,2024-03-08,2024-04-09,12,12,2.9944839980313576e-06,0.03786502487676412,-0.03694727369763975,-0.01845084989801643,61.480396367091316,56.16842580425501,0.95338435461726,0.303531680224543,False,-0.5 to +0.5
2431,2024-03-08,2024-03-11,2024-04-10,12,12,-0.045312092982052896,0.00992622063935397,-0.054742996117363815,-0.027554889456863435,64.71592217942023,55.03857358120995,0.4143904860535268,0.2659929957491332,False,-0.5 to +0.5
2432,2024-03-11,2024-03-12,2024-04-11,12,12,-0.056552917153675504,0.002148768518673058,-0.05860063990347545,-0.029555846014193657,65.45102581801177,55.2357013725292,0.6225191373114529,0.254691902740077,False,-0.5 to +0.5
2433,2024-03-12,2024-03-13,2024-04-12,12,12,-0.07848571957901893,-0.019487368391436662,-0.06044000672868439,-0.030529212568090363,64.74966350154263,57.53026512841427,-0.1258080204702179,0.2299164335252681,False,-0.5 to +0.5
2434,2024-03-13,2024-03-14,2024-04-15,12,12,-0.09904376480584293,-0.04333778994895883,-0.05837847148723179,-0.029469381167595878,64.74966350154263,57.53026512841427,-0.1412983395504829,0.1856674326100256,False,-0.5 to +0.5
2435,2024-03-14,2024-03-15,2024-04-16,12,12,-0.09692698282882709,-0.051969764676857017,-0.04789660028151909,-0.024068494985234317,64.74966350154264,53.11927671292415,0.0201969443771695,0.1626577514465013,False,-0.5 to +0.5
2436,2024-03-15,2024-03-18,2024-04-17,12,12,-0.09153973447068647,-0.05703771617446062,-0.03612696663889191,-0.01800456989910278,61.83161046104203,54.73598797554874,0.4839214502509657,0.1634284793346806,False,-0.5 to +0.5
2437,2024-03-18,2024-03-19,2024-04-18,12,12,-0.12247521446368138,-0.06718006539840073,-0.05887762636432946,-0.029660891677059553,62.14940404153949,52.09854760465394,0.1395823140374429,0.1422569926783344,False,-0.5 to +0.5
2438,2024-03-19,2024-03-20,2024-04-19,12,12,-0.12730773905286838,-0.06818523320764146,-0.06309618466520867,-0.03188171014799696,63.69702347197251,50.311205326011155,0.5351517548179325,0.1347671977022198,False,-0.5 to +0.5
2439,2024-03-20,2024-03-21,2024-04-22,12,12,-0.12130824002273406,-0.05072410286062998,-0.07442500637626358,-0.03776821552689706,64.36293482013252,54.69902729007108,0.1056246508092621,0.1293761448659146,False,-0.5 to +0.5
2440,2024-03-21,2024-03-22,2024-04-23,12,12,-0.1089676027045169,-0.042239900390585505,-0.0697768021116678,-0.03535975453349905,62.19209406142537,54.685752635661395,0.1322744488857789,0.1354062756873813,False,-0.5 to +0.5
2441,2024-03-22,2024-03-25,2024-04-24,12,12,-0.11851270794929045,-0.031018536400786667,-0.09100441110757988,-0.046367252913306796,61.69249025985527,45.57041029273143,-0.1643930102790962,0.1251678497657866,False,-0.5 to +0.5
2442,2024-03-25,2024-03-26,2024-04-25,12,12,-0.12913928696019936,-0.060917165420947855,-0.0731337091182147,-0.037042689635140284,62.00686670539543,49.762120046395445,0.0150474407634241,0.1361743789222199,False,-0.5 to +0.5
2443,2024-03-26,2024-03-27,2024-04-26,12,12,-0.0937095244086591,-0.05714751619084009,-0.038524428377925725,-0.019298427218177205,66.23423086518657,48.13509230903182,0.6924135072163264,0.1794191882342238,False,-0.5 to +0.5
2444,2024-03-27,2024-03-28,2024-04-29,12,12,-0.09273134644724207,-0.06693541835093104,-0.027032964982336177,-0.013465939390426984,64.62630840399063,48.135092309031826,0.4543114585386653,0.1979250438143829,False,-0.5 to +0.5
2445,2024-03-28,2024-04-01,2024-04-30,12,12,-0.09264066542939857,-0.08623530293232184,-0.0069459025654000335,-0.0033503517145197135,64.71547116664989,44.721576508159245,0.5554198961162998,0.2362692503674739,False,-0.5 to +0.5
2446,2024-04-01,2024-04-02,2024-05-02,12,12,-0.07548042623325961,-0.07716561971633407,0.0015038045307763882,0.000948894043635475,61.745211030598604,48.449242414786674,-0.6418203423255338,0.2147230857580701,False,-0.5 to +0.5
2447,2024-04-02,2024-04-03,2024-05-03,12,12,-0.02767134173103811,-0.04235151083993861,0.01537119295651168,0.007896638537639108,60.96374630888139,48.85183313639189,-0.6828711781513916,0.1789816838200227,False,-0.5 to +0.5
2448,2024-04-03,2024-04-04,2024-05-06,12,12,-0.03897218999428353,-0.059679672192708,0.021334099347570374,0.010759080127258,60.39397897865686,45.682113850138165,-0.1809304984562104,0.1859054885010411,False,-0.5 to +0.5
2449,2024-04-04,2024-04-05,2024-05-07,12,12,-0.008763444009822301,-0.05353060622960974,0.04613993134499674,0.023217259821901492,61.656048267939354,47.49979444824808,0.042991532961189,0.2008186931843918,False,-0.5 to +0.5
2450,2024-04-05,2024-04-08,2024-05-08,12,12,0.005607833808292479,-0.0681791268642288,0.07700966994621963,0.03821749402011078,61.30793050027679,46.1689306359738,0.3519206805456839,0.2063248875127451,False,-0.5 to +0.5
2451,2024-04-08,2024-04-09,2024-05-09,12,12,-0.027848021550219065,-0.11242588173581539,0.09298324083468913,0.04590058344934399,61.307930500276775,48.21328623666989,0.3157300993031396,0.1702194985369218,False,-0.5 to +0.5
2452,2024-04-09,2024-04-10,2024-05-10,12,12,-0.0037704785479635294,-0.11331483968667672,0.12078262104437326,0.05915256813081831,62.91585296147272,45.307379815329234,0.2611663708921439,0.1615263096283661,False,-0.5 to +0.5
2453,2024-04-10,2024-04-11,2024-05-13,13,13,-0.006283745787208313,-0.09459504345191855,0.09624653299044549,0.04747569590377242,60.637199742694136,46.8424286823116,0.5744064938454456,0.15871559503454,False,-0.5 to +0.5
2454,2024-04-11,2024-04-12,2024-05-14,13,13,0.029175031720919457,-0.08071826781322472,0.11812982580734062,0.05789230303786159,60.637199742694136,47.18833702213523,0.777089947833539,0.2096916378353997,False,-0.5 to +0.5
2455,2024-04-12,2024-04-15,2024-05-15,13,13,0.07722183350958069,-0.05115741395033778,0.13310537424472296,0.06488084064008853,60.637199742694136,50.507877137495555,0.5889546672297957,0.2509473986991218,False,-0.5 to +0.5
2456,2024-04-15,2024-04-16,2024-05-16,13,13,0.06288161284969941,-0.04346837826369888,0.10963070066322121,0.05385547393869954,58.21826652766409,46.547564907793216,0.8351744701444633,0.2969594842801573,False,-0.5 to +0.5
2457,2024-04-16,2024-04-17,2024-05-17,13,13,0.05396707440311401,-0.03253549311958675,0.08884968763175712,0.043883402527443056,60.22310656741287,46.842428682311606,0.5156526025722893,0.298712205345772,False,-0.5 to +0.5
2458,2024-04-17,2024-04-18,2024-05-20,13,13,0.07702016888056469,-0.02133039557481446,0.09952680622101184,0.049034998436052024,58.218266527664085,48.11986851913301,0.4300786446223298,0.3151281680011338,False,-0.5 to +0.5
2459,2024-04-18,2024-04-19,2024-05-21,13,13,0.07307645858790733,-0.03584863028581669,0.1118340912910273,0.054916881536638,58.21826652766409,48.11986851913299,0.6278464053598762,0.3203145815773401,False,-0.5 to +0.5
2460,2024-04-19,2024-04-22,2024-05-22,13,13,0.055280685613485765,-0.059310321074279304,0.12004196008520358,0.05875499089943558,59.92276805449392,55.23936666385141,0.5088699543770843,0.3431028492135839,False,-0.5 to +0.5
2461,2024-04-22,2024-04-23,2024-05-23,13,13,0.044213608376826904,-0.019558987898429202,0.06380234839510197,0.031826664036429,58.21826652766409,54.219877316681384,0.8797329120501071,0.3853114174120619,False,-0.5 to +0.5
2462,2024-04-23,2024-04-24,2024-05-24,13,13,0.049538872355543884,-0.0017261597169164842,0.05031438109518757,0.02523057956955687,60.63719974269414,48.93906760591497,0.2502888825780301,0.408804487788372,False,-0.5 to +0.5
2463,2024-04-24,2024-04-25,2024-05-27,13,13,0.04765712146786796,-0.0034765772817312727,0.050289841226822056,0.02520111706768389,58.17984738717314,48.4326389216506,0.4766004996253053,0.4349135822594384,False,-0.5 to +0.5
2464,2024-04-25,2024-04-26,2024-05-28,13,13,0.009677840968184998,-0.029554471418228954,0.0392419335078486,0.01977471246419779,59.92276805449391,48.93906760591496,0.0573137410624468,0.3990287964188972,False,-0.5 to +0.5
2465,2024-04-26,2024-04-29,2024-05-29,13,13,0.0009975191151159826,-0.03990266391610137,0.04153619538961419,0.02089664680753566,59.922768054493915,49.18934025037511,-0.2449734986540798,0.3595576142402729,False,-0.5 to +0.5
2466,2024-04-29,2024-04-30,2024-05-31,13,13,-0.0016585372217002388,-0.022317277674033027,0.02084862917733128,0.010692133434441128,60.32056038367082,49.44088235508729,0.1191776468608539,0.3349063158380419,False,-0.5 to +0.5
2467,2024-04-30,2024-05-02,2024-06-03,13,13,-0.016406779857250836,-0.04775592146324631,0.03249730299767526,0.016550156914897432,63.67307037063766,46.072054137758144,-0.1375969648460541,0.3635305541356546,False,-0.5 to +0.5
2468,2024-05-02,2024-05-03,2024-06-04,13,13,-0.0689777741612343,-0.06255823539436547,-0.007270102633390257,-0.003263710241477918,60.31191274324746,45.389554431218826,-0.2961295378968243,0.3855396053855584,False,-0.5 to +0.5
2469,2024-05-03,2024-05-06,2024-06-05,13,13,-0.0592407683090817,-0.08548270060788798,0.027677698108862784,0.014151058687942732,62.281554325518385,47.18947034636343,-0.4673718582299137,0.3694767319920605,False,-0.5 to +0.5
2470,2024-05-06,2024-05-07,2024-06-06,13,13,-0.06519982433302292,-0.047396429082725816,-0.018603021547782844,-0.009220008698949199,62.37436430494396,49.27981007040778,-0.3591347062498048,0.3468424264526344,False,-0.5 to +0.5
2471,2024-05-07,2024-05-08,2024-06-07,13,13,-0.09078443603922826,-0.06867828007449221,-0.02353170178908543,-0.011697233031014775,62.37436430494396,48.66933777791748,-0.4814036936184676,0.2998184876899712,False,-0.5 to +0.5
2472,2024-05-08,2024-05-09,2024-06-10,13,13,-0.08663055458622819,-0.056807811364729184,-0.03165739110360219,-0.015767651622069785,62.21918678404574,44.91580373497384,-0.7604235997064808,0.2390918913286585,False,-0.5 to +0.5
2473,2024-05-09,2024-05-10,2024-06-11,13,13,-0.06071209313843594,-0.03882249588188613,-0.022630439514837963,-0.011221201360262533,62.37436430494396,47.265741791031246,-0.7015042952475536,0.1847647783246075,False,-0.5 to +0.5
2474,2024-05-10,2024-05-13,2024-06-12,13,13,-0.07305398882996596,-0.06179979581133041,-0.011700568464909583,-0.005702622686149298,62.37436430494397,47.6728930912745,-0.7323759866675897,0.1109497014617226,False,-0.5 to +0.5
2475,2024-05-13,2024-05-14,2024-06-13,13,13,-0.10089586477022854,-0.05344982797063811,-0.0495380051261353,-0.024946414352260797,59.23513774545814,47.16666698705007,-1.0501573025445865,0.0077029962032707,False,-0.5 to +0.5
2476,2024-05-14,2024-05-15,2024-06-14,13,13,-0.08794543778092727,-0.06604330889543036,-0.02313392531547245,-0.011481988233411138,60.35576451152427,46.21496984567883,-1.0710632106272828,-0.0861109818931537,False,-0.5 to +0.5
2477,2024-05-15,2024-05-16,2024-06-17,13,13,-0.09833702631343581,-0.08195375220760914,-0.01747042595257661,-0.00862616345029728,61.653009395896134,48.284083195655356,-1.550963615550402,-0.2210015506638011,False,-0.5 to +0.5
2478,2024-05-16,2024-05-17,2024-06-18,13,13,-0.1292157882707323,-0.07729141196701882,-0.05571607690634682,-0.02806746048451144,61.637625135173266,48.284083195655356,-1.4425454722825597,-0.3317450474994882,False,-0.5 to +0.5
2479,2024-05-17,2024-05-20,2024-06-19,13,13,-0.110204314622388,-0.07857837719043774,-0.03394709542445087,-0.016900871201925856,60.664219306896904,49.91563767532794,-1.7126013697112357,-0.4529558663580694,False,-0.5 to +0.5
2480,2024-05-20,2024-05-21,2024-06-20,13,13,-0.1282503539209489,-0.06735193561870995,-0.06476253364132988,-0.03273001554815639,59.23513774545814,49.91563767532795,-1.0427227998013118,-0.5475516315115518,False,-1.5 to -0.5
2481,2024-05-21,2024-05-22,2024-06-21,13,13,-0.09960164285455902,-0.03998411240607619,-0.0616720311472409,-0.031136843240882898,62.36534536251266,50.133287316790074,-1.0497901612854728,-0.6358236971603387,False,-1.5 to -0.5
2482,2024-05-22,2024-05-23,2024-06-24,13,13,-0.06990433283442637,-0.006754221785432076,-0.06290445080771047,-0.031759637980462586,62.36534536251266,45.60683869030895,-0.8957018531656277,-0.7363888978097617,False,-1.5 to -0.5
2483,2024-05-23,2024-05-24,2024-06-25,13,13,-0.07158684435996375,-0.00833950724257131,-0.06328489729965243,-0.03195938505051589,62.36534536251266,49.03820252290844,-1.1368267500993852,-0.8149422579594142,False,-1.5 to -0.5
2484,2024-05-24,2024-05-27,2024-06-26,13,13,-0.08539276293446718,-0.014713508360695234,-0.07107341870454835,-0.03597704773008546,62.36534536251266,48.126696413478804,-0.9563772603701384,-0.8960954524704425,False,-1.5 to -0.5
2485,2024-05-27,2024-05-28,2024-06-27,13,13,-0.047907318750811057,-0.0007951430310567406,-0.04641300151078755,-0.023182034705386656,59.99118654724548,47.84652432535142,-0.8737077459984545,-0.9488089444554634,False,-1.5 to -0.5
2486,2024-05-28,2024-05-29,2024-06-28,13,13,-0.06083084996892211,-0.0024387331426775553,-0.05767044522058385,-0.028909191917943673,60.339811113370494,47.938498376325,-1.0385833016022907,-0.9937190770403104,False,-1.5 to -0.5
2487,2024-05-29,2024-05-31,2024-07-01,13,13,-0.04551939496187765,0.011060856615545464,-0.05522870784398685,-0.02765864820208207,59.4332555523296,47.66147083993516,-0.8635979517459401,-1.0493271430693825,False,-1.5 to -0.5
2488,2024-05-31,2024-06-03,2024-07-02,13,13,-0.04784087620427228,0.008130811688748261,-0.054894701063915696,-0.027516229837900287,59.47848893328327,45.871687401177084,-0.8940467109126162,-1.09209839412307,False,-1.5 to -0.5
2489,2024-06-03,2024-06-04,2024-07-03,13,13,-0.007765975550954619,0.03151118237531242,-0.037449560902251836,-0.018482279003176713,59.47848893328327,44.253057021947,-0.5512485562741611,-1.1064856179790388,False,-1.5 to -0.5
2490,2024-06-04,2024-06-05,2024-07-04,13,13,0.045842008702327644,0.036670055896690715,0.010026879847056675,0.0055404930606057,59.47848893328327,43.97789156485047,-1.0397246308673282,-1.1388051666154757,False,-1.5 to -0.5
2491,2024-06-05,2024-06-06,2024-07-05,13,13,0.034888877640447964,0.03386310499158712,0.002154486771495949,0.0015545717820459836,59.47848893328327,44.617237555845705,-1.470822403342013,-1.201611739367747,False,-1.5 to -0.5
2492,2024-06-06,2024-06-07,2024-07-08,13,13,0.050453705057695676,0.05038331475482793,0.0011304376908229537,0.0010254965822694335,59.74092733285678,46.42960446628941,-1.422511621081416,-1.2547510462930231,False,-1.5 to -0.5
2493,2024-06-07,2024-06-10,2024-07-09,13,13,0.08577505932278631,0.05159699473732959,0.03343417808771671,0.017106215083751253,59.74013351945195,47.12349442824961,-1.3733815097257636,-1.2893178226358588,False,-1.5 to -0.5
2494,2024-06-10,2024-06-11,2024-07-10,13,13,0.0808162021710284,0.03215946961261049,0.04801018929390568,0.024270216465117993,59.47769511987845,46.38606461156075,-1.3018846895331486,-1.3231551330186335,False,-1.5 to -0.5
